order_id,customer_id,city,category,product,amount,order_date,status
ORD00127298,C027298,Pune,Grocery,Rice,37556,2024-02-08,Completed
ORD00127299,C027299,Kolkata,Electronics,Laptop,10076,2024-02-09,Completed
ORD00127300,C027300,Chennai,Grocery,Rice,invalid,2024-02-10,Cancelled
ORD00127301,C027301,Chennai,Fashion,Jeans,26726,2024-02-11,Completed
ORD00127302,C027302,Bangalore,Grocery,Sugar,50841,2024-02-12,Completed
ORD00127303,C027303,Bangalore,Fashion,TShirt,62044,13/02/2024,Completed
ORD00127304,C027304,Pune,Fashion,Jeans,48570,2024-02-14,Completed
ORD00127305,C027305,Pune,Fashion,Jeans,"12,000",2024-02-15,Completed
ORD00127306,C027306,Mumbai,Fashion,TShirt,3545,2024-02-16,Completed
ORD00127307,C027307,Bangalore,Grocery,Sugar,86856,2024-02-17,Completed
ORD00127308,C027308,Pune,Fashion,TShirt,34309,2024-02-18,Completed
ORD00127309,C027309,Bangalore,Grocery,Sugar,78867,2024/02/19,Completed
ORD00127310,C027310,Bangalore,Home,Mixer,,2024-02-20,Completed
ORD00127311,C027311,Hyderabad,Electronics,Tablet,22461,2024-02-21,Completed
ORD00127312,C027312,Hyderabad,Home,AirPurifier,37136,2024-02-22,Completed
ORD00127313,C027313, delhi ,Home,AirPurifier,47131,2024-02-23,Completed
ORD00127314,C027314,Delhi,Fashion,Shoes,73987,24/02/2024,Completed
ORD00127315,C027315,Kolkata,Electronics,Laptop,66265,2024-02-25,Completed
ORD00127316,C027316,Mumbai,Fashion,Shoes,77397,2024-02-26,Completed
ORD00127317,C027317,Kolkata, fashion ,Shoes ,82606,2024-02-27,Completed
ORD00127318,C027318,Mumbai,Electronics,Laptop,5902,2024-02-28,Completed
ORD00127319,C027319,Bangalore,Grocery,Rice,invalid,2024-02-29,Completed
ORD00127320,C027320,Mumbai,Fashion,Jeans,9162,2024-01-01,Cancelled
ORD00127321,C027321,Kolkata,Grocery,Sugar,15862,2024-01-02,Completed
ORD00127322,C027322,Hyderabad,Fashion,Shoes,35571,2024/01/03,Completed
ORD00127323,C027323,Hyderabad,Electronics,Tablet,73403,2024-01-04,Completed
ORD00127324,C027324,Bangalore,Fashion,Shoes,75528,2024-01-05,Completed
ORD00127325,C027325,Kolkata,Home,Mixer,57191,06/01/2024,Completed
ORD00127326,C027326,Delhi,Electronics,Tablet,62013,2024-01-07,Completed
ORD00127327,C027327,Pune,Fashion,Shoes,21765,2024-01-08,Completed
ORD00127328,C027328,Pune,Fashion,Jeans,"12,000",2024-01-09,Completed
ORD00127329,C027329,Delhi,Electronics,Mobile,48030,2024-01-10,Completed
ORD00127330,C027330, kolkata ,Grocery,Rice,47424,2024-01-11,Completed
ORD00127331,C027331,Hyderabad,Electronics,Mobile,5837,2024-01-12,Completed
ORD00127332,C027332,Bangalore,Electronics,Mobile,35352,2024-01-13,Completed
ORD00127333,C027333,Bangalore,Grocery,Sugar,18632,2024-01-14,Completed
ORD00127334,C027334,Chennai,Grocery,Rice,5913,2024-01-15,Completed
ORD00127335,C027335,Mumbai,Home,Mixer,75747,2024/01/16,Completed
ORD00127336,C027336,Pune,Home,Vacuum,67948,17/01/2024,Completed
ORD00127337,C027337,Hyderabad,Home,Mixer,55553,2024-01-18,Completed
ORD00127338,C027338,Kolkata,Grocery,Sugar,invalid,2024-01-19,Completed
ORD00127339,C027339,Delhi,Home,Vacuum,,2024-01-20,Completed
ORD00127340,C027340,Delhi,Fashion,Shoes,32801,2024-01-21,Cancelled
ORD00127341,C027341,Hyderabad,Electronics,Tablet,12022,2024-01-22,Completed
ORD00127342,C027342,Hyderabad,Grocery,Rice,60513,2024-01-23,Completed
ORD00127343,C027343,Bangalore,Home,Vacuum,24447,2024-01-24,Completed
ORD00127344,C027344,Kolkata,Home,Vacuum,3194,2024-01-25,Completed
ORD00127345,C027345,Mumbai,Fashion,Jeans,50240,2024-01-26,Completed
ORD00127346,C027346,Bangalore,Home,Mixer,20626,2024-01-27,Completed
ORD00127347,C027347, hyderabad ,Electronics,Tablet,73807,28/01/2024,Completed
ORD00127348,C027348,Delhi, grocery ,Oil,86687,2024/01/29,Completed
ORD00127349,C027349,Mumbai,Fashion,TShirt,16257,2024-01-30,Completed
ORD00127350,C027350,Hyderabad,Electronics,Laptop,7407,2024-01-31,Completed
ORD00127351,C027351,Pune,Grocery,Sugar,"12,000",2024-02-01,Completed
ORD00127352,C027352,Mumbai,Grocery,Sugar,87132,2024-02-02,Completed
ORD00127353,C027353,Delhi,Electronics,Mobile,64123,2024-02-03,Completed
ORD00127354,C027354,Kolkata,Home,Vacuum ,80856,2024-02-04,Completed
ORD00127355,C027355,Bangalore,Grocery,Rice,10329,2024-02-05,Completed
ORD00127356,C027356,Kolkata,Home,Vacuum,69189,2024-02-06,Completed
ORD00127357,C027357,Chennai,Electronics,Mobile,invalid,2024-02-07,Completed
ORD00127358,C027358,Bangalore,Home,Mixer,54805,08/02/2024,Completed
ORD00127359,C027359,Pune,Fashion,TShirt,39066,2024-02-09,Completed
ORD00127360,C027360,Bangalore,Fashion,TShirt,88563,2024-02-10,Cancelled
ORD00127361,C027361,Pune,Grocery,Rice,73762,2024/02/11,Completed
ORD00127362,C027362,Hyderabad,Grocery,Sugar,31175,2024-02-12,Completed
ORD00127363,C027363,Kolkata,Grocery,Oil,9887,2024-02-13,Completed
ORD00127364,C027364, chennai ,Home,Vacuum,22191,2024-02-14,Completed
ORD00127365,C027365,Kolkata,Home,AirPurifier,84614,2024-02-15,Completed
ORD00127366,C027366,Mumbai,Electronics,Mobile,28642,2024-02-16,Completed
ORD00127367,C027367,Chennai,Home,Vacuum,24372,2024-02-17,Completed
ORD00127368,C027368,Delhi,Electronics,Laptop,,2024-02-18,Completed
ORD00127369,C027369,Pune,Home,Vacuum,35228,19/02/2024,Completed
ORD00127370,C027370,Mumbai,Grocery,Sugar,46598,2024-02-20,Completed
ORD00127371,C027371,Delhi,Home,Vacuum,72947,2024-02-21,Completed
ORD00127372,C027372,Delhi,Electronics,Tablet,35602,2024-02-22,Completed
ORD00127373,C027373,Hyderabad,Electronics,Tablet,61951,2024-02-23,Completed
ORD00127374,C027374,Hyderabad,Fashion,Jeans,"12,000",2024/02/24,Completed
ORD00127375,C027375,Pune,Grocery,Sugar,42766,2024-02-25,Completed
ORD00127376,C027376,Mumbai,Grocery,Oil,invalid,2024-02-26,Completed
ORD00127377,C027377,Bangalore,Home,AirPurifier,78574,2024-02-27,Completed
ORD00127378,C027378,Hyderabad,Fashion,TShirt,32052,2024-02-28,Completed
ORD00127379,C027379,Kolkata, electronics ,Mobile,20441,2024-02-29,Completed
ORD00127380,C027380,Hyderabad,Home,Vacuum,34707,01/01/2024,Cancelled
ORD00127381,C027381, bangalore ,Home,AirPurifier,17854,2024-01-02,Completed
ORD00127382,C027382,Bangalore,Fashion,Jeans,57561,2024-01-03,Completed
ORD00127383,C027383,Pune,Home,Vacuum,82389,2024-01-04,Completed
ORD00127384,C027384,Pune,Electronics,Laptop,65871,2024-01-05,Completed
ORD00127385,C027385,Kolkata,Grocery,Rice,64769,2024-01-06,Completed
ORD00127386,C027386,Chennai,Fashion,Jeans,42218,2024-01-07,Completed
ORD00127387,C027387,Chennai,Electronics,Laptop,5508,2024/01/08,Completed
ORD00127388,C027388,Chennai,Grocery,Sugar,17102,2024-01-09,Completed
ORD00127389,C027389,Delhi,Grocery,Sugar,65465,2024-01-10,Completed
ORD00127390,C027390,Chennai,Fashion,Shoes,54199,2024-01-11,Completed
ORD00127391,C027391,Kolkata,Grocery,Sugar ,56411,12/01/2024,Completed
ORD00127392,C027392,Kolkata,Home,Mixer,10662,2024-01-13,Completed
ORD00127393,C027393,Kolkata,Electronics,Tablet,22305,2024-01-14,Completed
ORD00127394,C027394,Bangalore,Electronics,Mobile,56008,2024-01-15,Completed
ORD00127395,C027395,Pune,Grocery,Rice,invalid,2024-01-16,Completed
ORD00127396,C027396,Chennai,Fashion,TShirt,11928,2024-01-17,Completed
ORD00127397,C027397,Kolkata,Fashion,Jeans,"12,000",2024-01-18,Completed
ORD00127398,C027398, mumbai ,Grocery,Rice,20926,2024-01-19,Completed
ORD00127399,C027399,Bangalore,Home,Vacuum,37784,2024-01-20,Completed
ORD00127400,C027400,Chennai,Fashion,Shoes,23027,2024/01/21,Cancelled
ORD00127401,C027401,Mumbai,Grocery,Sugar,83455,2024-01-22,Completed
ORD00127402,C027402,Bangalore,Fashion,TShirt,79761,23/01/2024,Completed
ORD00127403,C027403,Pune,Grocery,Rice,43807,2024-01-24,Completed
ORD00127404,C027404,Delhi,Home,AirPurifier,48944,2024-01-25,Completed
ORD00127405,C027405,Hyderabad,Home,AirPurifier,52838,2024-01-26,Completed
ORD00127406,C027406,Kolkata,Home,Mixer,78773,2024-01-27,Completed
ORD00127407,C027407,Hyderabad,Fashion,Shoes,56746,2024-01-28,Completed
ORD00127408,C027408,Kolkata,Fashion,Jeans,23354,2024-01-29,Completed
ORD00127409,C027409,Kolkata,Electronics,Laptop,45072,2024-01-30,Completed
ORD00127410,C027410,Hyderabad, electronics ,Mobile,49014,2024-01-31,Completed
ORD00127411,C027411,Pune,Electronics,Mobile,27469,2024-02-01,Completed
ORD00127412,C027412,Mumbai,Home,Vacuum,12947,2024-02-02,Completed
ORD00127413,C027413,Bangalore,Grocery,Oil,6757,03/02/2024,Completed
ORD00127414,C027414,Bangalore,Home,Vacuum,invalid,2024-02-04,Completed
ORD00127415,C027415, bangalore ,Fashion,TShirt,32090,2024-02-05,Completed
ORD00127416,C027416,Chennai,Electronics,Tablet,56272,2024-02-06,Completed
ORD00127417,C027417,Pune,Grocery,Oil,931,2024-02-07,Completed
ORD00127418,C027418,Pune,Grocery,Sugar,60384,2024-02-08,Completed
ORD00127419,C027419,Chennai,Home,Mixer,79596,2024-02-09,Completed
ORD00127420,C027420,Kolkata,Fashion,Jeans,"12,000",2024-02-10,Cancelled
ORD00127421,C027421,Delhi,Electronics,Laptop,79825,2024-02-11,Completed
ORD00127422,C027422,Pune,Electronics,Mobile,40232,2024-02-12,Completed
ORD00127423,C027423,Delhi,Home,AirPurifier,16784,2024-02-13,Completed
ORD00127424,C027424,Pune,Grocery,Sugar,75207,14/02/2024,Completed
ORD00127425,C027425,Chennai,Grocery,Oil,18671,2024-02-15,Completed
ORD00127426,C027426,Delhi,Fashion,Shoes,,2024/02/16,Completed
ORD00127427,C027427,Pune,Grocery,Sugar,28543,2024-02-17,Completed
ORD00127428,C027428,Bangalore,Home,Mixer ,61966,2024-02-18,Completed
ORD00127429,C027429,Hyderabad,Fashion,TShirt,39865,2024-02-19,Completed
ORD00127430,C027430,Mumbai,Home,Vacuum,50076,2024-02-20,Completed
ORD00127431,C027431,Delhi,Electronics,Laptop,28800,2024-02-21,Completed
ORD00127432,C027432, bangalore ,Grocery,Rice,1269,2024-02-22,Completed
ORD00127433,C027433,Hyderabad,Fashion,Shoes,invalid,2024-02-23,Completed
ORD00127434,C027434,Hyderabad,Home,Mixer,58206,2024-02-24,Completed
ORD00127435,C027435,Hyderabad,Home,Mixer,88908,25/02/2024,Completed
ORD00127436,C027436,Mumbai,Electronics,Mobile,31989,2024-02-26,Completed
ORD00127437,C027437,Chennai,Fashion,Jeans,10865,2024-02-27,Completed
ORD00127438,C027438,Pune,Electronics,Mobile,27686,2024-02-28,Completed
ORD00127439,C027439,Hyderabad,Electronics,Laptop,36381,2024/02/29,Completed
ORD00127440,C027440,Chennai,Fashion,Shoes,29426,2024-01-01,Cancelled
ORD00127441,C027441,Kolkata, electronics ,Laptop,24249,2024-01-02,Completed
ORD00127442,C027442,Kolkata,Electronics,Tablet,2269,2024-01-03,Completed
ORD00127443,C027443,Kolkata,Home,Vacuum,"12,000",2024-01-04,Completed
ORD00127444,C027444,Chennai,Electronics,Tablet,13446,2024-01-05,Completed
ORD00127445,C027445,Kolkata,Home,Mixer,67515,2024-01-06,Completed
ORD00127446,C027446,Bangalore,Grocery,Oil,25321,07/01/2024,Completed
ORD00127447,C027447,Mumbai,Home,AirPurifier,47129,2024-01-08,Completed
ORD00127448,C027448,Chennai,Home,Mixer,2331,2024-01-09,Completed
ORD00127449,C027449, pune ,Electronics,Tablet,23343,2024-01-10,Completed
ORD00127450,C027450,Kolkata,Grocery,Oil,87770,2024-01-11,Completed
ORD00127451,C027451,Hyderabad,Grocery,Sugar,30807,2024-01-12,Completed
ORD00127452,C027452,Bangalore,Electronics,Mobile,invalid,2024/01/13,Completed
ORD00127453,C027453,Chennai,Electronics,Mobile,32612,2024-01-14,Completed
ORD00127454,C027454,Hyderabad,Fashion,Jeans,13637,2024-01-15,Completed
ORD00127455,C027455,Mumbai,Electronics,Tablet,,2024-01-16,Completed
ORD00127456,C027456,Kolkata,Home,AirPurifier,52000,2024-01-17,Completed
ORD00127457,C027457,Kolkata,Electronics,Tablet,88826,18/01/2024,Completed
ORD00127458,C027458,Bangalore,Grocery,Sugar,82302,invalid_date,Completed
ORD00127459,C027459,Delhi,Fashion,Shoes,28517,2024-01-20,Completed
ORD00127460,C027460,Kolkata,Grocery,Oil,6310,2024-01-21,Cancelled
ORD00127461,C027461,Chennai,Fashion,Jeans,59649,2024-01-22,Completed
ORD00127462,C027462,Pune,Grocery,Oil,12933,2024-01-23,Completed
ORD00127463,C027463,Hyderabad,Fashion,Jeans,67791,2024-01-24,Completed
ORD00127464,C027464,Chennai,Grocery,Oil,16381,2024-01-25,Completed
ORD00127465,C027465,Bangalore,Electronics,Mobile ,62525,2024/01/26,Completed
ORD00127466,C027466, bangalore ,Grocery,Sugar,"12,000",2024-01-27,Completed
ORD00127467,C027467,Pune,Fashion,TShirt,42994,2024-01-28,Completed
ORD00127468,C027468,Mumbai,Grocery,Sugar,60702,29/01/2024,Completed
ORD00127469,C027469,Delhi,Grocery,Oil,58206,2024-01-30,Completed
ORD00127470,C027470,Chennai,Grocery,Rice,76795,2024-01-31,Completed
ORD00127471,C027471,Bangalore,Grocery,Rice,invalid,2024-02-01,Completed
ORD00127472,C027472,Kolkata, fashion ,Jeans,20523,2024-02-02,Completed
ORD00127473,C027473,Kolkata,Fashion,Jeans,77823,2024-02-03,Completed
ORD00127474,C027474,Bangalore,Grocery,Sugar,20470,2024-02-04,Completed
ORD00127475,C027475,Mumbai,Fashion,TShirt,30842,2024-02-05,Completed
ORD00127476,C027476,Chennai,Electronics,Tablet,66817,2024-02-06,Completed
ORD00127477,C027477,Pune,Electronics,Mobile,48438,2024-02-07,Completed
ORD00127478,C027478,Bangalore,Fashion,Shoes,12943,2024/02/08,Completed
ORD00127479,C027479,Kolkata,Fashion,TShirt,15409,09/02/2024,Completed
ORD00127480,C027480,Chennai,Home,Vacuum,62041,2024-02-10,Cancelled
ORD00127481,C027481,Pune,Electronics,Mobile,35014,2024-02-11,Completed
ORD00127482,C027482,Hyderabad,Fashion,Shoes,59831,2024-02-12,Completed
ORD00127483,C027483, bangalore ,Fashion,Jeans,12096,2024-02-13,Completed
ORD00127484,C027484,Pune,Home,AirPurifier,,2024-02-14,Completed
ORD00127485,C027485,Pune,Electronics,Tablet,65060,2024-02-15,Completed
ORD00127486,C027486,Pune,Electronics,Mobile,25368,2024-02-16,Completed
ORD00127487,C027487,Mumbai,Grocery,Rice,65327,2024-02-17,Completed
ORD00127488,C027488,Hyderabad,Home,Mixer,1865,2024-02-18,Completed
ORD00127489,C027489,Mumbai,Grocery,Rice,"12,000",2024-02-19,Completed
ORD00127490,C027490,Bangalore,Home,Mixer,invalid,20/02/2024,Completed
ORD00127491,C027491,Bangalore,Grocery,Sugar,27368,2024/02/21,Completed
ORD00127492,C027492,Pune,Home,AirPurifier,51500,2024-02-22,Completed
ORD00127493,C027493,Kolkata,Electronics,Laptop,32964,2024-02-23,Completed
ORD00127494,C027494,Pune,Home,Vacuum,30966,2024-02-24,Completed
ORD00127495,C027495,Chennai,Electronics,Laptop,23737,2024-02-25,Completed
ORD00127496,C027496,Hyderabad,Fashion,Jeans,6506,2024-02-26,Completed
ORD00127497,C027497,Pune,Electronics,Mobile,52378,2024-02-27,Completed
ORD00127498,C027498,Chennai,Electronics,Tablet,6702,2024-02-28,Completed
ORD00127499,C027499,Delhi,Fashion,Jeans,77252,2024-02-29,Completed
ORD00127500,C027500, chennai ,Electronics,Tablet,87526,2024-01-01,Cancelled
ORD00127501,C027501,Kolkata,Home,Mixer,80110,02/01/2024,Completed
ORD00127502,C027502,Mumbai,Electronics,Tablet ,52243,2024-01-03,Completed
ORD00127503,C027503,Chennai, electronics ,Laptop,83857,2024-01-04,Completed
ORD00127504,C027504,Delhi,Electronics,Mobile,21561,2024/01/05,Completed
ORD00127505,C027505,Hyderabad,Electronics,Mobile,79957,2024-01-06,Completed
ORD00127506,C027506,Delhi,Home,AirPurifier,86784,2024-01-07,Completed
ORD00127507,C027507,Kolkata,Home,AirPurifier,19522,2024-01-08,Completed
ORD00127508,C027508,Kolkata,Fashion,Jeans,45731,2024-01-09,Completed
ORD00127509,C027509,Hyderabad,Home,Vacuum,invalid,2024-01-10,Completed
ORD00127510,C027510,Chennai,Electronics,Laptop,21580,2024-01-11,Completed
ORD00127511,C027511,Pune,Grocery,Rice,41899,2024-01-12,Completed
ORD00127512,C027512,Bangalore,Electronics,Mobile,"12,000",13/01/2024,Completed
ORD00127513,C027513,Kolkata,Grocery,Oil,,2024-01-14,Completed
ORD00127514,C027514,Mumbai,Fashion,Shoes,44323,2024-01-15,Completed
ORD00127515,C027515,Bangalore,Fashion,TShirt,38687,2024-01-16,Completed
ORD00127516,C027516,Pune,Grocery,Sugar,44827,2024-01-17,Completed
ORD00127517,C027517, bangalore ,Grocery,Rice,75187,2024/01/18,Completed
ORD00127518,C027518,Chennai,Electronics,Mobile,79913,2024-01-19,Completed
ORD00127519,C027519,Hyderabad,Fashion,Shoes,12763,2024-01-20,Completed
ORD00127520,C027520,Kolkata,Grocery,Oil,66421,2024-01-21,Cancelled
ORD00127521,C027521,Mumbai,Grocery,Oil,69947,2024-01-22,Completed
ORD00127522,C027522,Bangalore,Home,AirPurifier,3855,2024-01-23,Completed
ORD00127523,C027523,Mumbai,Fashion,Shoes,23946,24/01/2024,Completed
ORD00127524,C027524,Mumbai,Electronics,Mobile,56461,2024-01-25,Completed
ORD00127525,C027525,Delhi,Electronics,Mobile,3816,2024-01-26,Completed
ORD00127526,C027526,Chennai,Electronics,Mobile,4929,2024-01-27,Completed
ORD00127527,C027527,Pune,Home,Vacuum,85141,2024-01-28,Completed
ORD00127528,C027528,Hyderabad,Home,Vacuum,invalid,2024-01-29,Completed
ORD00127529,C027529,Kolkata,Home,AirPurifier,64486,2024-01-30,Completed
ORD00127530,C027530,Kolkata,Grocery,Sugar,30351,2024/01/31,Completed
ORD00127531,C027531,Chennai,Grocery,Sugar,55384,2024-02-01,Completed
ORD00127532,C027532,Chennai,Electronics,Mobile,51423,2024-02-02,Completed
ORD00127533,C027533,Hyderabad,Fashion,TShirt,12916,2024-02-03,Completed
ORD00127534,C027534, mumbai , grocery ,Rice,58858,04/02/2024,Completed
ORD00127535,C027535,Pune,Electronics,Tablet,"12,000",2024-02-05,Completed
ORD00127536,C027536,Mumbai,Home,AirPurifier,68092,2024-02-06,Completed
ORD00127537,C027537,Hyderabad,Electronics,Mobile,5921,2024-02-07,Completed
ORD00127538,C027538,Pune,Home,Vacuum,62798,2024-02-08,Completed
ORD00127539,C027539,Hyderabad,Grocery,Oil ,63966,2024-02-09,Completed
ORD00127540,C027540,Delhi,Home,Mixer,39654,2024-02-10,Cancelled
ORD00127541,C027541,Mumbai,Grocery,Sugar,72839,2024-02-11,Completed
ORD00127542,C027542,Pune,Grocery,Sugar,,2024-02-12,Completed
ORD00127543,C027543,Chennai,Fashion,Shoes,86828,2024/02/13,Completed
ORD00127544,C027544,Mumbai,Grocery,Sugar,82682,2024-02-14,Completed
ORD00127545,C027545,Chennai,Fashion,Shoes,22962,15/02/2024,Completed
ORD00127546,C027546,Delhi,Home,Vacuum,36068,2024-02-16,Completed
ORD00127547,C027547,Kolkata,Grocery,Oil,invalid,2024-02-17,Completed
ORD00127548,C027548,Mumbai,Fashion,Shoes,68294,2024-02-18,Completed
ORD00127549,C027549,Delhi,Electronics,Mobile,19031,2024-02-19,Completed
ORD00127550,C027550,Bangalore,Home,Mixer,58859,2024-02-20,Completed
ORD00127551,C027551, kolkata ,Grocery,Oil,25109,2024-02-21,Completed
ORD00127552,C027552,Kolkata,Home,AirPurifier,36107,2024-02-22,Completed
ORD00127553,C027553,Bangalore,Home,Vacuum,39631,2024-02-23,Completed
ORD00127554,C027554,Delhi,Electronics,Mobile,33969,2024-02-24,Completed
ORD00127555,C027555,Pune,Home,Mixer,12781,invalid_date,Completed
ORD00127556,C027556,Chennai,Electronics,Mobile,50045,26/02/2024,Completed
ORD00127557,C027557,Kolkata,Electronics,Tablet,54988,2024-02-27,Completed
ORD00127558,C027558,Pune,Home,AirPurifier,"12,000",2024-02-28,Completed
ORD00127559,C027559,Hyderabad,Fashion,TShirt,32970,2024-02-29,Completed
ORD00127560,C027560,Chennai,Fashion,Jeans,26601,2024-01-01,Cancelled
ORD00127561,C027561,Chennai,Home,AirPurifier,2503,2024-01-02,Completed
ORD00127562,C027562,Hyderabad,Home,AirPurifier,32069,2024-01-03,Completed
ORD00127563,C027563,Pune,Home,Mixer,66942,2024-01-04,Completed
ORD00127564,C027564,Mumbai,Electronics,Tablet,62391,2024-01-05,Completed
ORD00127565,C027565,Mumbai, grocery ,Sugar,50533,2024-01-06,Completed
ORD00127566,C027566,Delhi,Electronics,Tablet,invalid,2024-01-07,Completed
ORD00127567,C027567,Bangalore,Fashion,Jeans,39534,08/01/2024,Completed
ORD00127568,C027568, bangalore ,Home,Mixer,82613,2024-01-09,Completed
ORD00127569,C027569,Hyderabad,Fashion,Jeans,53867,2024/01/10,Completed
ORD00127570,C027570,Hyderabad,Grocery,Rice,60683,2024-01-11,Completed
ORD00127571,C027571,Hyderabad,Fashion,TShirt,,2024-01-12,Completed
ORD00127572,C027572,Bangalore,Home,Vacuum,62257,2024-01-13,Completed
ORD00127573,C027573,Pune,Home,Mixer,83288,2024-01-14,Completed
ORD00127574,C027574,Bangalore,Fashion,Jeans,78893,2024-01-15,Completed
ORD00127575,C027575,Kolkata,Grocery,Sugar,68432,2024-01-16,Completed
ORD00127576,C027576,Pune,Home,Mixer ,9943,2024-01-17,Completed
ORD00127577,C027577,Bangalore,Electronics,Laptop,74606,2024-01-18,Completed
ORD00127578,C027578,Delhi,Electronics,Laptop,21679,19/01/2024,Completed
ORD00127579,C027579,Hyderabad,Grocery,Oil,65899,2024-01-20,Completed
ORD00127580,C027580,Delhi,Grocery,Rice,49068,2024-01-21,Cancelled
ORD00127581,C027581,Bangalore,Electronics,Mobile,"12,000",2024-01-22,Completed
ORD00127582,C027582,Kolkata,Grocery,Sugar,34422,2024/01/23,Completed
ORD00127583,C027583,Delhi,Grocery,Oil,87344,2024-01-24,Completed
ORD00127584,C027584,Delhi,Grocery,Sugar,2409,2024-01-25,Completed
ORD00127585,C027585, pune ,Electronics,Laptop,invalid,2024-01-26,Completed
ORD00127586,C027586,Hyderabad,Home,AirPurifier,81308,2024-01-27,Completed
ORD00127587,C027587,Kolkata,Electronics,Mobile,13228,2024-01-28,Completed
ORD00127588,C027588,Bangalore,Electronics,Mobile,25895,2024-01-29,Completed
ORD00127589,C027589,Mumbai,Electronics,Tablet,54337,30/01/2024,Completed
ORD00127590,C027590,Kolkata,Fashion,TShirt,21485,2024-01-31,Completed
ORD00127591,C027591,Chennai,Electronics,Laptop,65909,2024-02-01,Completed
ORD00127592,C027592,Chennai,Grocery,Rice,37663,2024-02-02,Completed
ORD00127593,C027593,Bangalore,Fashion,TShirt,27163,2024-02-03,Completed
ORD00127594,C027594,Pune,Fashion,Jeans,38349,2024-02-04,Completed
ORD00127595,C027595,Hyderabad,Fashion,Shoes,51698,2024/02/05,Completed
ORD00127596,C027596,Pune, home ,Vacuum,53952,2024-02-06,Completed
ORD00127597,C027597,Bangalore,Home,AirPurifier,75135,2024-02-07,Completed
ORD00127598,C027598,Chennai,Home,Vacuum,18557,2024-02-08,Completed
ORD00127599,C027599,Bangalore,Electronics,Tablet,89336,2024-02-09,Completed
ORD00127600,C027600,Delhi,Home,AirPurifier,,10/02/2024,Cancelled
ORD00127601,C027601,Delhi,Electronics,Mobile,31271,2024-02-11,Completed
ORD00127602,C027602, mumbai ,Grocery,Rice,47559,2024-02-12,Completed
ORD00127603,C027603,Chennai,Home,AirPurifier,60752,2024-02-13,Completed
ORD00127604,C027604,Hyderabad,Fashion,TShirt,invalid,2024-02-14,Completed
ORD00127605,C027605,Chennai,Grocery,Rice,32349,2024-02-15,Completed
ORD00127606,C027606,Chennai,Home,Mixer,45454,2024-02-16,Completed
ORD00127607,C027607,Bangalore,Home,Mixer,57515,2024-02-17,Completed
ORD00127608,C027608,Bangalore,Grocery,Oil,69865,2024/02/18,Completed
ORD00127609,C027609,Bangalore,Fashion,TShirt,26455,2024-02-19,Completed
ORD00127610,C027610,Chennai,Grocery,Rice,33232,2024-02-20,Completed
ORD00127611,C027611,Pune,Home,Mixer,7202,21/02/2024,Completed
ORD00127612,C027612,Mumbai,Grocery,Oil,7239,2024-02-22,Completed
ORD00127613,C027613,Mumbai,Fashion,Jeans ,89019,2024-02-23,Completed
ORD00127614,C027614,Pune,Fashion,Jeans,77174,2024-02-24,Completed
ORD00127615,C027615,Mumbai,Home,AirPurifier,27499,2024-02-25,Completed
ORD00127616,C027616,Bangalore,Fashion,Shoes,25051,2024-02-26,Completed
ORD00127617,C027617,Pune,Electronics,Laptop,60511,2024-02-27,Completed
ORD00127618,C027618,Chennai,Grocery,Rice,66758,2024-02-28,Completed
ORD00127619,C027619, bangalore ,Fashion,Shoes,68145,2024-02-29,Completed
ORD00127620,C027620,Delhi,Grocery,Oil,26115,2024-01-01,Cancelled
ORD00127621,C027621,Hyderabad,Grocery,Oil,74576,2024/01/02,Completed
ORD00127622,C027622,Pune,Home,Mixer,32170,03/01/2024,Completed
ORD00127623,C027623,Kolkata,Fashion,Jeans,invalid,2024-01-04,Completed
ORD00127624,C027624,Mumbai,Fashion,Shoes,66711,2024-01-05,Completed
ORD00127625,C027625,Kolkata,Grocery,Rice,2763,2024-01-06,Completed
ORD00127626,C027626,Delhi,Home,AirPurifier,44767,2024-01-07,Completed
ORD00127627,C027627,Pune, grocery ,Oil,"12,000",2024-01-08,Completed
ORD00127628,C027628,Pune,Electronics,Tablet,69552,2024-01-09,Completed
ORD00127629,C027629,Hyderabad,Fashion,TShirt,,2024-01-10,Completed
ORD00127630,C027630,Delhi,Grocery,Sugar,71237,2024-01-11,Completed
ORD00127631,C027631,Hyderabad,Fashion,TShirt,82607,2024-01-12,Completed
ORD00127632,C027632,Delhi,Grocery,Rice,86312,2024-01-13,Completed
ORD00127633,C027633,Mumbai,Home,Mixer,12813,14/01/2024,Completed
ORD00127634,C027634,Kolkata,Fashion,Shoes,5993,2024/01/15,Completed
ORD00127635,C027635,Hyderabad,Electronics,Tablet,54907,2024-01-16,Completed
ORD00127636,C027636, delhi ,Electronics,Laptop,19589,2024-01-17,Completed
ORD00127637,C027637,Hyderabad,Fashion,Jeans,42894,2024-01-18,Completed
ORD00127638,C027638,Hyderabad,Home,Mixer,11672,2024-01-19,Completed
ORD00127639,C027639,Mumbai,Grocery,Sugar,17603,2024-01-20,Completed
ORD00127640,C027640,Mumbai,Grocery,Rice,43294,2024-01-21,Cancelled
ORD00127641,C027641,Kolkata,Home,Mixer,25119,2024-01-22,Completed
ORD00127642,C027642,Mumbai,Electronics,Mobile,invalid,2024-01-23,Completed
ORD00127643,C027643,Delhi,Electronics,Mobile,85085,2024-01-24,Completed
